,,alpha,beta,date,depth,diff,err_dir,err_mag,err_u,err_v,filename,lat,lon,mat_times,mean_diff,num,obs_speed,sdev_diff,sim_speed,start,stop,tide,u_diff,u_obs_speed,u_sim_speed,uobs,usim,vobs,vsim,wind_speed
GP_F_20130801_78_2_010_SE15,15,0.263947833715,0.650793650794,2013_Aug_02_3D,-20.6928107772,0.205098019892,-36.5205592096,0.282801890044,-0.227271864254,0.168298570198,GP_F_20130801_78_2_010_SE15,44.2711118795,-66.3377798069,735447.849306,,9,1.73544356599,,1.94054158588,63,95,flood,0.205098019892,1.73544356599,1.94054158588,-0.20674582506,-0.434017689314,1.72308459878,1.89138316898,SE15
GP_F_20130801_78_2_010_SE15,16,0.265229885158,0.650793650794,2013_Aug_02_3D,-22.6280057417,0.390981336015,-64.0521144886,0.407031722213,-0.17809813431,0.365999832572,GP_F_20130801_78_2_010_SE15,44.2718785722,-66.3380096806,735447.85,,9,1.50405331611,,1.89503465212,63,95,flood,0.390981336015,1.50405331611,1.89503465212,-0.203408561439,-0.381506695749,1.49023532867,1.85623516125,SE15
GP_F_20130801_78_2_010_SE15,17,0.266600353673,0.650793650794,2013_Aug_02_3D,-23.2903934167,0.503458521602,-78.1387129645,0.504056387199,-0.103605257201,0.493293819297,GP_F_20130801_78_2_010_SE15,44.2726932932,-66.338198022,735447.850694,,9,1.4035915794,,1.90705010101,63,95,flood,0.503458521602,1.4035915794,1.90705010101,-0.210074782341,-0.313680039542,1.38778164983,1.88107546912,SE15
GP_F_20130801_78_2_010_SE15,18,0.267926613541,0.650793650794,2013_Aug_02_3D,-23.8708453037,0.285281007122,-71.4973787851,0.2923588769,-0.0927795167863,0.277246594509,GP_F_20130801_78_2_010_SE15,44.2734845448,-66.3382918993,735447.851389,,9,1.63566834237,,1.92094934949,63,95,flood,0.285281007122,1.63566834237,1.92094934949,-0.13671349383,-0.229493010616,1.62994489074,1.90719148525,SE15
GP_F_20130801_78_2_010_SE15,19,0.269208664984,0.650793650794,2013_Aug_02_3D,-24.0435438345,0.467190930372,-46.6792853901,0.682967856586,-0.468571560763,0.496876026363,GP_F_20130801_78_2_010_SE15,44.2742884951,-66.3382922765,735447.852083,,9,1.46509173661,,1.93228266699,63,95,flood,0.467190930372,1.46509173661,1.93228266699,0.320105264903,-0.14846629586,1.42969451845,1.92657054481,SE15
GP_F_20130801_78_2_010_SE15,20,0.270579133499,0.650793650794,2013_Aug_02_3D,-22.6568941871,0.238428946117,-69.9893771971,0.250926232182,-0.0858655412208,0.235777613077,GP_F_20130801_78_2_010_SE15,44.2751279008,-66.3381788274,735447.852778,,9,1.68591115152,,1.92434009764,63,95,flood,0.238428946117,1.68591115152,1.92434009764,-0.0166719110687,-0.10253745229,1.68582871556,1.92160632864,SE15
GP_F_20130801_78_2_010_SE15,21,0.27186118472,0.650793650794,2013_Aug_02_3D,-21.6087827363,0.467434234317,-66.8173812081,0.511105125836,-0.201203209458,0.469835841715,GP_F_20130801_78_2_010_SE15,44.2759069568,-66.3380557392,735447.853472,,9,1.46203835547,,1.92947258979,63,95,flood,0.467434234317,1.46203835547,1.92947258979,0.113367492287,-0.0878357171707,1.45763643086,1.92747227257,SE15
GP_F_20130801_78_2_010_SE15,22,0.27318744481,0.650793650794,2013_Aug_02_3D,-19.1907040985,0.395080895498,-69.70154519,0.412905820078,-0.1432413058,0.387263662853,GP_F_20130801_78_2_010_SE15,44.276735466,-66.3379637897,735447.854167,,9,1.3973502399,,1.7924311354,63,95,flood,0.395080895498,1.3973502399,1.7924311354,-0.026674327971,-0.169915633771,1.39709562063,1.78435928349,SE15
GP_F_20130801_78_2_010_SE15,23,0.274557913325,0.650793650794,2013_Aug_02_3D,-20.2118157789,0.272004591001,-61.5643304532,0.301106285522,-0.143378304804,0.264778505344,GP_F_20130801_78_2_010_SE15,44.2776831239,-66.3379810564,735447.854861,,9,1.54624857438,,1.81825316538,63,95,flood,0.272004591001,1.54624857438,1.81825316538,-0.0200054233356,-0.163383728139,1.5461191535,1.81089765884,SE15
GP_F_20130801_78_2_010_SE15,24,0.275839964768,0.650793650794,2013_Aug_02_3D,-22.7717760991,0.155978285138,62.7943543077,0.179855608472,0.0822273878516,0.159958421429,GP_F_20130801_78_2_010_SE15,44.2785166623,-66.3379480317,735447.855556,,9,1.6482920596,,1.80427034473,63,95,flood,0.155978285138,1.6482920596,1.80427034473,-0.120030837252,-0.0378034494003,1.64391584694,1.80387426837,SE15
GP_F_20130801_78_2_010_SE15,25,0.277166224636,0.650793650794,2013_Aug_02_3D,-27.8557136237,-0.164866730455,88.4158767218,0.164898425756,-0.00455855837889,-0.16483540385,GP_F_20130801_78_2_010_SE15,44.2794451257,-66.3378738938,735447.85625,,9,1.86752555415,,1.70265882369,63,95,flood,-0.164866730455,1.86752555415,1.70265882369,0.016670686187,0.0121121278081,1.86745114625,1.7026157424,SE15
GP_F_20130801_78_2_010_SE15,26,0.278536693152,0.650793650794,2013_Aug_02_3D,-29.094677126,-0.0891232933318,13.7907315016,0.284419956246,-0.276220940575,-0.0677989933501,GP_F_20130801_78_2_010_SE15,44.2803933285,-66.3377788011,735447.856944,,9,1.76303922605,,1.67391593271,63,95,flood,-0.0891232933318,1.76303922605,1.67391593271,0.273394841268,-0.0028260993067,1.74171254039,1.67391354704,SE15
GP_F_20130801_78_2_010_SE15,27,0.279818744594,0.650793650794,2013_Aug_02_3D,-29.4919733773,-0.106730920148,23.5837527825,0.229831734109,-0.210635318606,-0.0919531867811,GP_F_20130801_78_2_010_SE15,44.2812989932,-66.3376542041,735447.857639,,9,1.78454449691,,1.67781357676,63,95,flood,-0.106730920148,1.78454449691,1.67781357676,0.230048210473,0.0194128918672,1.7696544528,1.67770126602,SE15
GP_F_20130801_78_2_010_SE15,28,0.281145004462,0.650793650794,2013_Aug_02_3D,-29.4101909042,-0.308573921538,58.7048282678,0.347564515962,-0.18054138179,-0.296994784832,GP_F_20130801_78_2_010_SE15,44.2822572542,-66.337520387,735447.858333,,9,1.91662139589,,1.60804747436,63,95,flood,-0.308573921538,1.91662139589,1.60804747436,0.213374569982,0.0328331881912,1.90470702946,1.60771224463,SE15
GP_F_20130801_78_2_010_SE15,29,0.282515472978,0.650793650794,2013_Aug_02_3D,-26.9258431064,-0.340390696739,37.4968965792,0.48714992729,-0.386498084514,-0.296537151679,GP_F_20130801_78_2_010_SE15,44.2832544073,-66.3373760507,735447.859028,,9,2.01875123648,,1.67836053974,63,95,flood,-0.340390696739,2.01875123648,1.67836053974,0.420074054571,0.0335759700579,1.97456181049,1.67802465881,SE15
GP_F_20130801_78_2_010_SE15,30,0.283797524421,0.650793650794,2013_Aug_02_3D,-22.7280508655,-0.0591361920709,10.8838455647,0.206294008469,-0.202583189527,-0.0389521405245,GP_F_20130801_78_2_010_SE15,44.2842061725,-66.3372283615,735447.859722,,9,1.80087583149,,1.74173963942,63,95,flood,-0.0591361920709,1.80087583149,1.74173963942,0.280044832611,0.0774616430845,1.7789684236,1.74001628308,SE15
